"V1"	"V4"
"3367"	"MIMAT0002415_st"	"mne-miR-99a"
"3368"	"MIMAT0002416_st"	"ppa-miR-99a"
"3369"	"MIMAT0002417_st"	"ggo-miR-100"
"3370"	"MIMAT0002418_st"	"age-miR-100"
"3371"	"MIMAT0002419_st"	"ppa-miR-100"
"3372"	"MIMAT0002420_st"	"ppy-miR-100"
"3373"	"MIMAT0002421_st"	"ptr-miR-100"
"3374"	"MIMAT0002422_st"	"mml-miR-100-5p"
"3375"	"MIMAT0026580_st"	"mml-miR-100-3p"
"3376"	"MIMAT0002423_st"	"sla-miR-100"
"3377"	"MIMAT0002424_st"	"lla-miR-100"
"3378"	"MIMAT0002425_st"	"ggo-miR-101"
"3379"	"MIMAT0002426_st"	"sla-miR-101"
"3380"	"MIMAT0002427_st"	"age-miR-101"
"3381"	"MIMAT0002428_st"	"ppa-miR-101"
"3382"	"MIMAT0002429_st"	"ppy-miR-101"
"3383"	"MIMAT0002430_st"	"ptr-miR-101"
"3384"	"MIMAT0026581_st"	"mml-miR-101-1-5p"
"3385"	"MIMAT0002431_st"	"mml-miR-101-3p"
"3386"	"MIMAT0002432_st"	"lla-miR-101"
"3387"	"MIMAT0002433_st"	"mne-miR-101"
"3388"	"MIMAT0002434_st"	"ppy-miR-29b"
"3389"	"MIMAT0002435_st"	"ptr-miR-29b"
"3390"	"MIMAT0002436_st"	"ggo-miR-29b"
"3391"	"MIMAT0002437_st"	"lla-miR-29b"
"3392"	"MIMAT0002438_st"	"age-miR-29b"
"3393"	"MIMAT0002439_st"	"ppa-miR-29b"
"3394"	"MIMAT0002440_st"	"sla-miR-29b"
"3395"	"MIMAT0002441_st"	"mne-miR-29b"
"3396"	"MIMAT0002442_st"	"age-miR-103"
"3397"	"MIMAT0002443_st"	"ggo-miR-103"
"3398"	"MIMAT0002444_st"	"ppa-miR-103"
"3399"	"MIMAT0002445_st"	"ppy-miR-103"
"3400"	"MIMAT0002446_st"	"ptr-miR-103"
"3401"	"MIMAT0026582_st"	"mml-miR-103-5p"
"3402"	"MIMAT0002447_st"	"mml-miR-103-3p"
"3403"	"MIMAT0002448_st"	"lla-miR-103"
"3404"	"MIMAT0002449_st"	"mne-miR-103"
"3405"	"MIMAT0002450_st"	"ppy-miR-105"
"3406"	"MIMAT0002451_st"	"ggo-miR-105"
"3407"	"MIMAT0002452_st"	"ppa-miR-105"
"3408"	"MIMAT0002453_st"	"ptr-miR-105"
"3409"	"MIMAT0002454_st"	"mml-miR-105-5p"
"3410"	"MIMAT0026583_st"	"mml-miR-105-3p"
"3411"	"MIMAT0002455_st"	"sla-miR-105"
"3412"	"MIMAT0002456_st"	"lla-miR-105"
"3413"	"MIMAT0002457_st"	"mne-miR-105"
"3414"	"MIMAT0026584_st"	"mml-miR-107-5p"
"3415"	"MIMAT0002458_st"	"mml-miR-107-3p"
"3416"	"MIMAT0002459_st"	"ptr-miR-107"
"3417"	"MIMAT0002460_st"	"ggo-miR-107"
"3418"	"MIMAT0002461_st"	"ppy-miR-107"
"3419"	"MIMAT0002462_st"	"lla-miR-107"
"3420"	"MIMAT0002463_st"	"mne-miR-107"
"3421"	"MIMAT0002464_st"	"ppa-miR-107"
"3422"	"MIMAT0002465_st"	"ggo-miR-124a"
"3423"	"MIMAT0002466_st"	"age-miR-124a"
"3424"	"MIMAT0002467_st"	"ppa-miR-124a"
"3425"	"MIMAT0002468_st"	"ppy-miR-124a"
"3426"	"MIMAT0002469_st"	"ptr-miR-124a"
"3427"	"MIMAT0026585_st"	"mml-miR-124a-5p"
"3428"	"MIMAT0002470_st"	"mml-miR-124a-3p"
"3429"	"MIMAT0002471_st"	"lla-miR-124a"
"3430"	"MIMAT0002472_st"	"lla-miR-139"
"3431"	"MIMAT0002473_st"	"ppa-miR-139"
"3432"	"MIMAT0002474_st"	"ptr-miR-147a"
"3433"	"MIMAT0002475_st"	"ppy-miR-147a"
"3434"	"MIMAT0002476_st"	"sla-miR-147"
"3435"	"MIMAT0002477_st"	"mne-miR-147"
"3436"	"MIMAT0002478_st"	"ppa-miR-147"
"3437"	"MIMAT0002479_st"	"ggo-miR-7"
"3438"	"MIMAT0002480_st"	"ppy-miR-7"
"3439"	"MIMAT0002481_st"	"sla-miR-7"
"3440"	"MIMAT0002482_st"	"lla-miR-7"
"3441"	"MIMAT0002483_st"	"mne-miR-7"
"3442"	"MIMAT0002484_st"	"ppa-miR-7"
"3443"	"MIMAT0002485_st"	"ptr-miR-7"
"3444"	"MIMAT0002486_st"	"ggo-miR-10a"
"3445"	"MIMAT0002487_st"	"ppy-miR-10a"
"3446"	"MIMAT0002488_st"	"sla-miR-10a"
"3447"	"MIMAT0002489_st"	"age-miR-10a"
"3448"	"MIMAT0002490_st"	"ppa-miR-10a"
"3449"	"MIMAT0002491_st"	"ggo-miR-10b"
"3450"	"MIMAT0002492_st"	"mne-miR-10b"
"3451"	"MIMAT0002493_st"	"ppa-miR-10b"
"3452"	"MIMAT0002494_st"	"ggo-miR-34a"
"3453"	"MIMAT0002495_st"	"age-miR-34a"
"3454"	"MIMAT0002496_st"	"ppa-miR-34a"
"3455"	"MIMAT0002497_st"	"ppy-miR-34a"
"3456"	"MIMAT0002498_st"	"ptr-miR-34a"
"3457"	"MIMAT0002499_st"	"mml-miR-34a-5p"
"3458"	"MIMAT0026586_st"	"mml-miR-34a-3p"
"3459"	"MIMAT0002500_st"	"sla-miR-34a"
"3460"	"MIMAT0002501_st"	"lla-miR-34a"
"3461"	"MIMAT0002502_st"	"mne-miR-34a"
"3462"	"MIMAT0002503_st"	"ggo-miR-181a-5p"
"3463"	"MIMAT0002504_st"	"ppa-miR-181a-5p"
"3464"	"MIMAT0002505_st"	"ptr-miR-181a-5p"
"3465"	"MIMAT0002506_st"	"mml-miR-181a-5p"
"3466"	"MIMAT0002507_st"	"sla-miR-181a"
"3467"	"MIMAT0002508_st"	"mne-miR-181a-5p"
"3468"	"MIMAT0002509_st"	"mml-miR-181c-5p"
"3469"	"MIMAT0026587_st"	"mml-miR-181c-3p"
"3470"	"MIMAT0002510_st"	"ptr-miR-181c"
"3471"	"MIMAT0002511_st"	"ggo-miR-181c"
"3472"	"MIMAT0002512_st"	"ppa-miR-181c"
"3473"	"MIMAT0002513_st"	"mml-miR-182"
"3474"	"MIMAT0002514_st"	"ppy-miR-182"
"3475"	"MIMAT0002515_st"	"ggo-miR-187"
"3476"	"MIMAT0002516_st"	"ppy-miR-187"
"3477"	"MIMAT0002517_st"	"mne-miR-187"
"3478"	"MIMAT0002518_st"	"ppa-miR-187"
"3479"	"MIMAT0002519_st"	"mml-miR-196a-5p"
"3480"	"MIMAT0002520_st"	"ggo-miR-196"
"3481"	"MIMAT0002521_st"	"ppy-miR-196"
"3482"	"MIMAT0002522_st"	"ptr-miR-196a"
"3483"	"MIMAT0002523_st"	"ppy-miR-196-2"
"3484"	"MIMAT0002524_st"	"lla-miR-196"
"3485"	"MIMAT0002525_st"	"age-miR-196"
"3486"	"MIMAT0002526_st"	"ppa-miR-196"
"3487"	"MIMAT0002527_st"	"ggo-miR-199a"
"3488"	"MIMAT0002528_st"	"ppa-miR-199a"
"3489"	"MIMAT0002529_st"	"ppy-miR-199a"
"3490"	"MIMAT0002530_st"	"ptr-miR-199a-5p"
"3491"	"MIMAT0002531_st"	"mml-miR-199a"
"3492"	"MIMAT0002532_st"	"sla-miR-199a"
"3493"	"MIMAT0002533_st"	"lla-miR-199a"
"3494"	"MIMAT0002534_st"	"mne-miR-199a"
"3495"	"MIMAT0002535_st"	"ptr-miR-204"
"3496"	"MIMAT0002536_st"	"ggo-miR-204"
"3497"	"MIMAT0002537_st"	"ppy-miR-204"
"3498"	"MIMAT0002538_st"	"sla-miR-204"
"3499"	"MIMAT0002539_st"	"mne-miR-204"
"3500"	"MIMAT0002540_st"	"ppa-miR-204"
"3501"	"MIMAT0002541_st"	"ggo-miR-205"
"3502"	"MIMAT0002542_st"	"age-miR-205"
"3503"	"MIMAT0002543_st"	"ppa-miR-205"
"3504"	"MIMAT0002544_st"	"ptr-miR-205"
"3505"	"MIMAT0002545_st"	"lla-miR-205"
"3506"	"MIMAT0002546_st"	"mne-miR-205"
"3507"	"MIMAT0002547_st"	"mml-miR-211"
"3508"	"MIMAT0002548_st"	"ppy-miR-211"
"3509"	"MIMAT0002549_st"	"mne-miR-211"
"3510"	"MIMAT0002550_st"	"ggo-miR-214"
"3511"	"MIMAT0002551_st"	"age-miR-214"
"3512"	"MIMAT0002552_st"	"ppa-miR-214"
"3513"	"MIMAT0002553_st"	"ppy-miR-214"
"3514"	"MIMAT0002554_st"	"ptr-miR-214"
"3515"	"MIMAT0026588_st"	"mml-miR-214-5p"
"3516"	"MIMAT0002555_st"	"mml-miR-214-3p"
"3517"	"MIMAT0002556_st"	"sla-miR-214"
"3518"	"MIMAT0002557_st"	"mne-miR-214"
"3519"	"MIMAT0002558_st"	"lca-miR-216"
"3520"	"MIMAT0002559_st"	"ptr-miR-216a"
"3521"	"MIMAT0002560_st"	"ggo-miR-216"
"3522"	"MIMAT0002561_st"	"ppy-miR-216a"
"3523"	"MIMAT0002562_st"	"ppa-miR-216"
"3524"	"MIMAT0002563_st"	"ggo-miR-217"
"3525"	"MIMAT0002564_st"	"ppa-miR-217"
"3526"	"MIMAT0002565_st"	"ggo-miR-218"
"3527"	"MIMAT0002566_st"	"age-miR-218"
"3528"	"MIMAT0002567_st"	"ppa-miR-218"
"3529"	"MIMAT0002568_st"	"lca-miR-218"
"3530"	"MIMAT0002569_st"	"ppy-miR-218"
"3531"	"MIMAT0002570_st"	"ptr-miR-218"
"3532"	"MIMAT0002571_st"	"sla-miR-218"
"3533"	"MIMAT0002572_st"	"lla-miR-218"
"3534"	"MIMAT0002573_st"	"mne-miR-218"
"3535"	"MIMAT0002574_st"	"mml-miR-218-5p"
"3536"	"MIMAT0026589_st"	"mml-miR-218-2-3p"
"3537"	"MIMAT0002575_st"	"mml-miR-219"
"3538"	"MIMAT0002576_st"	"ggo-miR-219"
"3539"	"MIMAT0002577_st"	"ppy-miR-219"
"3540"	"MIMAT0026590_st"	"mml-miR-221-5p"
"3541"	"MIMAT0002583_st"	"mml-miR-221-3p"
"3542"	"MIMAT0002584_st"	"ggo-miR-221"
"3543"	"MIMAT0002585_st"	"ppy-miR-221"
"3544"	"MIMAT0002586_st"	"ppa-miR-221"
"3545"	"MIMAT0002587_st"	"age-miR-222"
"3546"	"MIMAT0002588_st"	"mml-miR-223"
"3547"	"MIMAT0002589_st"	"ptr-miR-223"
"3548"	"MIMAT0002590_st"	"ggo-miR-223"
"3549"	"MIMAT0002591_st"	"ppy-miR-223"
"3550"	"MIMAT0002592_st"	"sla-miR-223"
"3551"	"MIMAT0002593_st"	"ppa-miR-223"
"3552"	"MIMAT0002594_st"	"mml-miR-224-5p"
"3553"	"MIMAT0026591_st"	"mml-miR-224-3p"
"3554"	"MIMAT0002595_st"	"ptr-miR-224"
"3555"	"MIMAT0002596_st"	"ggo-miR-224"
"3556"	"MIMAT0002597_st"	"ppy-miR-224"
"3557"	"MIMAT0002598_st"	"mne-miR-224"
"3558"	"MIMAT0002599_st"	"ppa-miR-224"
"3559"	"MIMAT0002600_st"	"ptr-miR-197"
"3560"	"MIMAT0002601_st"	"ppy-miR-197"
"3561"	"MIMAT0002602_st"	"mne-miR-197"
"3562"	"MIMAT0002603_st"	"age-miR-197"
"3563"	"MIMAT0002604_st"	"ppa-miR-197"
"3564"	"MIMAT0002605_st"	"ggo-miR-198"
"3565"	"MIMAT0002606_st"	"age-miR-198"
"3566"	"MIMAT0002607_st"	"ppa-miR-198"
"3567"	"MIMAT0002608_st"	"ppy-miR-198"
"3568"	"MIMAT0002609_st"	"ptr-miR-198"
"3569"	"MIMAT0002610_st"	"mml-miR-198"
"3570"	"MIMAT0002611_st"	"sla-miR-198"
"3571"	"MIMAT0002612_st"	"lla-miR-198"
"3572"	"MIMAT0002613_st"	"mne-miR-198"
"3573"	"MIMAT0002614_st"	"ptr-miR-30c"
"3574"	"MIMAT0002615_st"	"lla-miR-30c"
"3575"	"MIMAT0002616_st"	"mne-miR-30c"
"3576"	"MIMAT0002617_st"	"ptr-miR-30d"
"3577"	"MIMAT0002618_st"	"ggo-miR-30d"
"3578"	"MIMAT0002619_st"	"mne-miR-30d"
"3579"	"MIMAT0002620_st"	"ppa-miR-30d"
"3580"	"MIMAT0002621_st"	"ppa-miR-1"
"3581"	"MIMAT0002622_st"	"mml-miR-181a-3p"
"3582"	"MIMAT0002623_st"	"mml-miR-181b-5p"
"3583"	"MIMAT0026592_st"	"mml-miR-181b-1-3p"
"3584"	"MIMAT0002624_st"	"ptr-miR-181a-3p"
"3585"	"MIMAT0002625_st"	"ptr-miR-181b"
"3586"	"MIMAT0002626_st"	"ppy-miR-181a-5p"
"3587"	"MIMAT0002627_st"	"ppy-miR-181a-3p"
"3588"	"MIMAT0002628_st"	"ppy-miR-181b"
"3589"	"MIMAT0002629_st"	"ggo-miR-181a-3p"
"3590"	"MIMAT0002630_st"	"ggo-miR-181b"
"3591"	"MIMAT0002631_st"	"lla-miR-181a-5p"
"3592"	"MIMAT0002632_st"	"lla-miR-181a-3p"
"3593"	"MIMAT0002633_st"	"lla-miR-181b"
"3594"	"MIMAT0002634_st"	"mne-miR-181a-3p"
"3595"	"MIMAT0002635_st"	"mne-miR-181b"
"3596"	"MIMAT0002636_st"	"ppa-miR-181a-3p"
"3597"	"MIMAT0002637_st"	"ppa-miR-181b"
"3598"	"MIMAT0002638_st"	"age-miR-15a"
"3599"	"MIMAT0002639_st"	"age-miR-16"
"3600"	"MIMAT0002640_st"	"ggo-miR-15a"
"3601"	"MIMAT0002641_st"	"ggo-miR-16"
"3602"	"MIMAT0002642_st"	"mne-miR-15a"
"3603"	"MIMAT0002643_st"	"mne-miR-16"
"3604"	"MIMAT0002644_st"	"sla-miR-15a"
"3605"	"MIMAT0002645_st"	"sla-miR-16"
"3606"	"MIMAT0002646_st"	"ppa-miR-15a"
"3607"	"MIMAT0002647_st"	"ppa-miR-16"
"3608"	"MIMAT0002648_st"	"lca-miR-15a"
"3609"	"MIMAT0002649_st"	"lca-miR-16"
"3610"	"MIMAT0002650_st"	"mml-miR-15a-5p"
"3611"	"MIMAT0026593_st"	"mml-miR-15a-3p"
"3612"	"MIMAT0002651_st"	"mml-miR-16-5p"
"3613"	"MIMAT0026594_st"	"mml-miR-16-1-3p"
"3614"	"MIMAT0002652_st"	"ppy-miR-15a"
"3615"	"MIMAT0002653_st"	"ppy-miR-16"
"3616"	"MIMAT0002654_st"	"ptr-miR-15a"
"3617"	"MIMAT0002655_st"	"ptr-miR-16"
"3618"	"MIMAT0002656_st"	"lla-miR-15a"
"3619"	"MIMAT0002657_st"	"lla-miR-16"
"3620"	"MIMAT0002658_st"	"ggo-miR-17-5p"
"3621"	"MIMAT0002659_st"	"ggo-miR-17-3p"
"3622"	"MIMAT0002660_st"	"ggo-miR-18a"
"3623"	"MIMAT0002661_st"	"ggo-miR-19a"
"3624"	"MIMAT0002662_st"	"ggo-miR-20a"
"3625"	"MIMAT0002663_st"	"ggo-miR-19b"
"3626"	"MIMAT0002664_st"	"ggo-miR-92"
"3627"	"MIMAT0002665_st"	"lca-miR-17-5p"
"3628"	"MIMAT0002666_st"	"lca-miR-17-3p"
"3629"	"MIMAT0002667_st"	"lca-miR-18"
"3630"	"MIMAT0002668_st"	"lca-miR-19a"
"3631"	"MIMAT0002669_st"	"lca-miR-20"
"3632"	"MIMAT0002670_st"	"lca-miR-19b"
"3633"	"MIMAT0002671_st"	"lca-miR-92"
"3634"	"MIMAT0002672_st"	"age-miR-17-5p"
"3635"	"MIMAT0002673_st"	"age-miR-17-3p"
"3636"	"MIMAT0002674_st"	"age-miR-18"
"3637"	"MIMAT0002675_st"	"age-miR-19a"
"3638"	"MIMAT0002676_st"	"age-miR-20"
"3639"	"MIMAT0002677_st"	"age-miR-19b"
"3640"	"MIMAT0002678_st"	"age-miR-92"
"3641"	"MIMAT0002679_st"	"ppa-miR-17-5p"
"3642"	"MIMAT0002680_st"	"ppa-miR-17-3p"
"3643"	"MIMAT0002681_st"	"ppa-miR-18"
"3644"	"MIMAT0002682_st"	"ppa-miR-19a"
"3645"	"MIMAT0002683_st"	"ppa-miR-20"
"3646"	"MIMAT0002684_st"	"ppa-miR-19b"
"3647"	"MIMAT0002685_st"	"ppa-miR-92"
"3648"	"MIMAT0002686_st"	"ppy-miR-17-5p"
"3649"	"MIMAT0002687_st"	"ppy-miR-17-3p"
"3650"	"MIMAT0002688_st"	"ppy-miR-18a"
"3651"	"MIMAT0002689_st"	"ppy-miR-19a"
"3652"	"MIMAT0002690_st"	"ppy-miR-20a"
"3653"	"MIMAT0002691_st"	"ppy-miR-19b"
"3654"	"MIMAT0002692_st"	"ppy-miR-92"
"3655"	"MIMAT0002693_st"	"ptr-miR-17-5p"
"3656"	"MIMAT0002694_st"	"ptr-miR-17-3p"
"3657"	"MIMAT0002695_st"	"ptr-miR-18a"
"3658"	"MIMAT0002696_st"	"ptr-miR-19a"
"3659"	"MIMAT0002697_st"	"ptr-miR-20a"
"3660"	"MIMAT0002698_st"	"ptr-miR-19b"
"3661"	"MIMAT0002699_st"	"ptr-miR-92"
"3662"	"MIMAT0002700_st"	"mml-miR-17-5p"
"3663"	"MIMAT0002701_st"	"mml-miR-17-3p"
"3664"	"MIMAT0002702_st"	"mml-miR-18a-5p"
"3665"	"MIMAT0026595_st"	"mml-miR-18a-3p"
"3666"	"MIMAT0026596_st"	"mml-miR-19a-5p"
"3667"	"MIMAT0002703_st"	"mml-miR-19a-3p"
"3668"	"MIMAT0002704_st"	"mml-miR-20a-5p"
"3669"	"MIMAT0026597_st"	"mml-miR-20a-3p"
"3670"	"MIMAT0002705_st"	"mml-miR-19b"
"3671"	"MIMAT0002706_st"	"mml-miR-92a-3p"
"3672"	"MIMAT0002707_st"	"sla-miR-17-5p"
"3673"	"MIMAT0002708_st"	"sla-miR-17-3p"
"3674"	"MIMAT0002709_st"	"sla-miR-18"
"3675"	"MIMAT0002710_st"	"sla-miR-19a"
"3676"	"MIMAT0002711_st"	"sla-miR-20"
"3677"	"MIMAT0002712_st"	"sla-miR-19b"
"3678"	"MIMAT0002713_st"	"sla-miR-92"
"3679"	"MIMAT0002714_st"	"lla-miR-17-5p"
"3680"	"MIMAT0002715_st"	"lla-miR-17-3p"
"3681"	"MIMAT0002716_st"	"lla-miR-18"
"3682"	"MIMAT0002717_st"	"lla-miR-19a"
"3683"	"MIMAT0002718_st"	"lla-miR-20"
"3684"	"MIMAT0002719_st"	"lla-miR-19b"
"3685"	"MIMAT0002720_st"	"lla-miR-92"
"3686"	"MIMAT0002721_st"	"mne-miR-17-5p"
"3687"	"MIMAT0002722_st"	"mne-miR-17-3p"
"3688"	"MIMAT0002723_st"	"mne-miR-18"
"3689"	"MIMAT0002724_st"	"mne-miR-19a"
"3690"	"MIMAT0002725_st"	"mne-miR-20"
"3691"	"MIMAT0002726_st"	"mne-miR-19b"
"3692"	"MIMAT0002727_st"	"mml-miR-194-5p"
"3693"	"MIMAT0002728_st"	"mml-miR-215-5p"
"3694"	"MIMAT0026598_st"	"mml-miR-215-3p"
"3695"	"MIMAT0002729_st"	"ptr-miR-194"
"3696"	"MIMAT0002730_st"	"ptr-miR-215"
"3697"	"MIMAT0002731_st"	"ppy-miR-194"
"3698"	"MIMAT0002732_st"	"ppy-miR-215"
"3699"	"MIMAT0002733_st"	"ggo-miR-194"
"3700"	"MIMAT0002734_st"	"ggo-miR-215"
"3701"	"MIMAT0002735_st"	"mne-miR-194"
"3702"	"MIMAT0002736_st"	"mne-miR-215"
"3703"	"MIMAT0002737_st"	"age-miR-194"
"3704"	"MIMAT0002738_st"	"ggo-miR-23a"
"3705"	"MIMAT0002739_st"	"ggo-miR-27a"
"3706"	"MIMAT0002740_st"	"ggo-miR-24"
"3707"	"MIMAT0002741_st"	"age-miR-23a"
"3708"	"MIMAT0002742_st"	"age-miR-27a"
"3709"	"MIMAT0002743_st"	"ppa-miR-23a"
"3710"	"MIMAT0002744_st"	"ppa-miR-27a"
"3711"	"MIMAT0002745_st"	"lca-miR-23a"
"3712"	"MIMAT0002746_st"	"lca-miR-27a"
"3713"	"MIMAT0002747_st"	"ppy-miR-23a"
"3714"	"MIMAT0002748_st"	"ppy-miR-27a"
"3715"	"MIMAT0002749_st"	"ptr-miR-23a"
"3716"	"MIMAT0002750_st"	"ptr-miR-27a"
"3717"	"MIMAT0002751_st"	"ptr-miR-24"
"3718"	"MIMAT0026599_st"	"mml-miR-23a-5p"
"3719"	"MIMAT0002752_st"	"mml-miR-23a-3p"
"3720"	"MIMAT0026600_st"	"mml-miR-27a-5p"
"3721"	"MIMAT0002753_st"	"mml-miR-27a-3p"
"3722"	"MIMAT0002754_st"	"sla-miR-23a"
"3723"	"MIMAT0002755_st"	"sla-miR-27a"
"3724"	"MIMAT0002756_st"	"mne-miR-23a"
"3725"	"MIMAT0002757_st"	"mne-miR-27a"
"3726"	"MIMAT0002758_st"	"ggo-miR-106b"
"3727"	"MIMAT0002759_st"	"ggo-miR-93"
"3728"	"MIMAT0002760_st"	"ggo-miR-25"
"3729"	"MIMAT0002761_st"	"age-miR-106b"
"3730"	"MIMAT0002762_st"	"age-miR-93"
"3731"	"MIMAT0002763_st"	"ppa-miR-106b"
"3732"	"MIMAT0002764_st"	"ppa-miR-93"
"3733"	"MIMAT0002765_st"	"ppa-miR-25"
"3734"	"MIMAT0002766_st"	"ppy-miR-106b"
"3735"	"MIMAT0002767_st"	"ppy-miR-93"
"3736"	"MIMAT0002768_st"	"ppy-miR-25"
"3737"	"MIMAT0002769_st"	"ptr-miR-106b"
"3738"	"MIMAT0002770_st"	"ptr-miR-93"
"3739"	"MIMAT0002771_st"	"ptr-miR-25"
"3740"	"MIMAT0002772_st"	"mml-miR-106b-5p"
"3741"	"MIMAT0026601_st"	"mml-miR-106b-3p"
"3742"	"MIMAT0002773_st"	"mml-miR-93-5p"
"3743"	"MIMAT0026602_st"	"mml-miR-93-3p"
"3744"	"MIMAT0002774_st"	"mml-miR-25"
"3745"	"MIMAT0002775_st"	"sla-miR-106b"
"3746"	"MIMAT0002776_st"	"sla-miR-93"
"3747"	"MIMAT0002777_st"	"lla-miR-106b"
"3748"	"MIMAT0002778_st"	"lla-miR-93"
"3749"	"MIMAT0002779_st"	"lla-miR-25"
"3750"	"MIMAT0002780_st"	"mne-miR-106b"
"3751"	"MIMAT0002781_st"	"mne-miR-93"
"3752"	"MIMAT0002782_st"	"mne-miR-25"
"3753"	"MIMAT0002783_st"	"mml-miR-183-5p"
"3754"	"MIMAT0026603_st"	"mml-miR-183-3p"
"3755"	"MIMAT0002784_st"	"mml-miR-96"
"3756"	"MIMAT0002785_st"	"ptr-miR-183"
"3757"	"MIMAT0002786_st"	"ptr-miR-96"
"3758"	"MIMAT0002787_st"	"ggo-miR-183"
"3759"	"MIMAT0002788_st"	"ggo-miR-96"
"3760"	"MIMAT0002789_st"	"sla-miR-183"
"3761"	"MIMAT0002790_st"	"sla-miR-96"
"3762"	"MIMAT0002791_st"	"mne-miR-183"
"3763"	"MIMAT0002792_st"	"mne-miR-96"
"3764"	"MIMAT0002793_st"	"ppa-miR-183"
"3765"	"MIMAT0002794_st"	"ppa-miR-96"
"3766"	"MIMAT0002795_st"	"ggo-miR-106a"
"3767"	"MIMAT0002796_st"	"age-miR-106a"
"3768"	"MIMAT0002797_st"	"ppa-miR-106a"
"3769"	"MIMAT0002798_st"	"mml-miR-106a-5p"
"3770"	"MIMAT0026604_st"	"mml-miR-106a-3p"
"3771"	"MIMAT0002799_st"	"ppy-miR-106a"
"3772"	"MIMAT0002800_st"	"ptr-miR-106a"
"3773"	"MIMAT0002801_st"	"sla-miR-106a"
"3774"	"MIMAT0002802_st"	"mne-miR-106a"
"3775"	"MIMAT0002803_st"	"mne-miR-92"
"3776"	"MIMAT0002804_st"	"hsa-miR-488-5p"
"3777"	"MIMAT0004763_st"	"hsa-miR-488-3p"
"3778"	"MIMAT0026605_st"	"hsa-miR-489-5p"
"3779"	"MIMAT0002805_st"	"hsa-miR-489-3p"
"3780"	"MIMAT0004764_st"	"hsa-miR-490-5p"
"3781"	"MIMAT0002806_st"	"hsa-miR-490-3p"
"3782"	"MIMAT0002807_st"	"hsa-miR-491-5p"
"3783"	"MIMAT0004765_st"	"hsa-miR-491-3p"
"3784"	"MIMAT0002808_st"	"hsa-miR-511-5p"
"3785"	"MIMAT0026606_st"	"hsa-miR-511-3p"
"3786"	"MIMAT0002809_st"	"hsa-miR-146b-5p"
"3787"	"MIMAT0004766_st"	"hsa-miR-146b-3p"
"3788"	"MIMAT0002810_st"	"hsa-miR-202-5p"
"3789"	"MIMAT0002811_st"	"hsa-miR-202-3p"
"3790"	"MIMAT0002812_st"	"hsa-miR-492"
"3791"	"MIMAT0002813_st"	"hsa-miR-493-5p"
"3792"	"MIMAT0003161_st"	"hsa-miR-493-3p"
"3793"	"MIMAT0002814_st"	"hsa-miR-432-5p"
"3794"	"MIMAT0002815_st"	"hsa-miR-432-3p"
"3795"	"MIMAT0026607_st"	"hsa-miR-494-5p"
"3796"	"MIMAT0002816_st"	"hsa-miR-494-3p"
"3797"	"MIMAT0022924_st"	"hsa-miR-495-5p"
"3798"	"MIMAT0002817_st"	"hsa-miR-495-3p"
"3799"	"MIMAT0002818_st"	"hsa-miR-496"
"3800"	"MIMAT0004767_st"	"hsa-miR-193b-5p"
"3801"	"MIMAT0002819_st"	"hsa-miR-193b-3p"
"3802"	"MIMAT0002820_st"	"hsa-miR-497-5p"
"3803"	"MIMAT0004768_st"	"hsa-miR-497-3p"
"3804"	"MIMAT0002821_st"	"hsa-miR-181d-5p"
"3805"	"MIMAT0026608_st"	"hsa-miR-181d-3p"
"3806"	"MIMAT0002822_st"	"hsa-miR-512-5p"
"3807"	"MIMAT0002823_st"	"hsa-miR-512-3p"
"3808"	"MIMAT0002824_st"	"hsa-miR-498"
"3809"	"MIMAT0002825_st"	"hsa-miR-520e"
"3810"	"MIMAT0002826_st"	"hsa-miR-515-5p"
"3811"	"MIMAT0002827_st"	"hsa-miR-515-3p"
"3812"	"MIMAT0002828_st"	"hsa-miR-519e-5p"
"3813"	"MIMAT0002829_st"	"hsa-miR-519e-3p"
"3814"	"MIMAT0026609_st"	"hsa-miR-520f-5p"
"3815"	"MIMAT0002830_st"	"hsa-miR-520f-3p"
"3816"	"MIMAT0002831_st"	"hsa-miR-519c-5p"
"3817"	"MIMAT0002832_st"	"hsa-miR-519c-3p"
"3818"	"MIMAT0002833_st"	"hsa-miR-520a-5p"
"3819"	"MIMAT0002834_st"	"hsa-miR-520a-3p"
"3820"	"MIMAT0002835_st"	"hsa-miR-526b-5p"
"3821"	"MIMAT0002836_st"	"hsa-miR-526b-3p"
"3822"	"MIMAT0005454_st"	"hsa-miR-519b-5p"
"3823"	"MIMAT0002837_st"	"hsa-miR-519b-3p"
"3824"	"MIMAT0002838_st"	"hsa-miR-525-5p"
"3825"	"MIMAT0002839_st"	"hsa-miR-525-3p"
"3826"	"MIMAT0005449_st"	"hsa-miR-523-5p"
"3827"	"MIMAT0002840_st"	"hsa-miR-523-3p"
"3828"	"MIMAT0002841_st"	"hsa-miR-518f-5p"
"3829"	"MIMAT0002842_st"	"hsa-miR-518f-3p"
"3830"	"MIMAT0002843_st"	"hsa-miR-520b"
"3831"	"MIMAT0002844_st"	"hsa-miR-518b"
"3832"	"MIMAT0002845_st"	"hsa-miR-526a"
"3833"	"MIMAT0005455_st"	"hsa-miR-520c-5p"
"3834"	"MIMAT0002846_st"	"hsa-miR-520c-3p"
"3835"	"MIMAT0002847_st"	"hsa-miR-518c-5p"
